"assists","boosts","damage_dealt","headshot_kills","heals","kill_place","kill_points","kills","kill_streaks","longest_kill","match_duration","match_type","max_place","rank_points","ride_distance","road_kills","swim_distance","team_kills","vehicle_destroys","walk_distance","weapons_acquired","win_points","win_place_perc","total_distance","weapon_bins","player_type"
0,0,0,0,0,72,0,0,0,0,1363,"solo-fpp",92,1459,0,0,0,0,0,115.5,1,0,17.58,115.5,"0-2","Noob"
0,0,0,0,0,88,0,0,0,0,1358,"squad-fpp",29,1453,0,0,0,0,0,162.8,3,0,7.14,162.8,"3-5","Noob"
1,1,331,0,2,8,0,3,2,287.7,1763,"squad-fpp",27,1500,2510,0,0,0,0,2800,5,0,88.46,5310,"3-5","Pro"
0,0,0,0,0,83,0,0,0,0,1364,"duo-fpp",50,1497,0,0,0,0,0,165.3,2,0,16.33,165.3,"0-2","Noob"
1,3,212.8,2,2,5,1361,3,1,20.1,1876,"squad-fpp",28,-1,2502,0,0,0,0,2884,4,1562,85.19,5386,"3-5","Pro"
0,0,0,0,0,86,1715,0,0,0,1396,"squad",28,-1,0,0,0,0,0,53.83,1,1566,3.7,53.83,"0-2","Noob"
0,3,173.8,0,6,61,1668,0,0,0,1351,"squad-fpp",28,-1,0,0,0,0,0,924.8,7,1404,40.74,924.8,"6-10","Average"
0,3,213.2,0,1,19,1000,2,2,12.96,1404,"squad-fpp",27,-1,0,0,0,0,0,1979,3,1500,34.62,1979,"3-5","Pro"
0,0,287.2,1,0,20,0,2,1,11.89,1903,"squad",25,1497,0,0,0,0,0,109.1,1,0,8.33,109.1,"0-2","Pro"
0,0,74.2,0,0,34,0,1,1,12.06,1461,"solo-fpp",96,1494,0,0,0,0,0,205.5,4,0,50.53,205.5,"3-5","Noob"
0,3,560.3,3,3,5,988,5,2,26.52,1440,"solo",98,-1,298.2,0,0,0,0,2132,4,1489,89.69,2430.2,"3-5","Pro"
0,3,284.8,0,1,30,1000,1,1,52.91,1877,"squad-fpp",30,-1,6618,0,0,0,0,1245,5,1500,72.41,7863,"3-5","Pro"
0,0,53.49,0,0,84,0,0,0,0,1293,"duo-fpp",50,1503,0,0,0,0,0,179,2,0,16.33,179,"0-2","Noob"
3,3,119,0,3,40,1000,0,0,0,1788,"squad-fpp",26,-1,0,0,0,0,0,4410,5,1500,100,4410,"3-5","Average"
0,7,402.5,1,10,9,0,3,1,116,1927,"duo-fpp",49,1637,2166,0,0,0,0,2849,10,0,91.67,5015,"6-10","Pro"
0,0,100,0,0,88,1341,0,0,0,1410,"squad-fpp",28,-1,0,0,0,0,0,101.2,3,1498,3.7,101.2,"3-5","Average"
0,0,259.7,0,0,71,1439,0,0,0,1969,"squad",28,-1,0,0,0,0,0,568.7,5,1482,33.33,568.7,"3-5","Pro"
0,0,0,0,0,95,1341,0,0,0,1334,"squad-fpp",28,-1,0,0,0,0,0,0,0,1472,0,0,"0-2","Noob"
2,1,305.2,0,3,55,0,0,0,0,1395,"squad",26,1523,0,0,0,0,0,2527,5,0,68,2527,"3-5","Pro"
0,2,72.24,0,1,29,1000,0,0,0,1293,"duo-fpp",28,-1,0,0,0,0,0,1611,5,1500,88.89,1611,"3-5","Noob"
0,0,0,0,0,69,1236,0,0,0,1864,"squad",23,-1,0,0,0,0,0,1112,6,1436,13.64,1112,"6-10","Noob"
0,0,0,0,0,92,1670,0,0,0,1313,"squad-fpp",27,-1,0,0,0,0,0,101.9,1,1613,0,101.9,"0-2","Noob"
2,4,497.6,2,2,6,0,4,2,200,1837,"duo-fpp",48,1502,4047,0,0,0,0,2248,4,0,87.23,6295,"3-5","Pro"
0,0,0,0,1,52,0,0,0,0,1391,"duo-fpp",45,1513,1391,0,0,0,0,1012,2,0,61.36,2403,"0-2","Noob"
1,1,652.1,3,6,2,1452,7,2,50.32,1373,"squad-fpp",27,-1,0,0,0,0,0,372.9,2,1580,46.15,372.9,"0-2","Pro"
1,0,69.97,0,0,34,1229,1,1,24.63,1392,"squad-fpp",28,-1,0,0,0,0,0,304.3,2,1502,48.15,304.3,"0-2","Noob"
0,1,0,0,0,55,0,0,0,0,1773,"squad",28,1420,2241,0,0,0,0,1582,5,0,51.85,3823,"3-5","Noob"
0,4,275,1,13,15,0,2,1,132.4,1852,"squad-fpp",27,1503,1518,0,0,0,0,2581,7,0,53.85,4099,"6-10","Pro"
0,2,146.1,0,3,45,1202,0,0,0,1870,"duo-fpp",47,-1,5934,0,22.84,0,0,5174,3,1539,89.13,11130.84,"3-5","Average"
0,0,0,0,0,93,0,0,0,0,1890,"duo",49,1494,0,0,0,0,0,2.669,0,0,2.08,2.669,"0-2","Noob"
0,6,284,1,0,8,0,4,3,246.9,1963,"duo-fpp",47,1502,304.3,0,0,0,0,2749,5,0,65.22,3053.3,"3-5","Pro"
0,1,320.3,0,1,18,1000,2,1,34.73,1885,"solo-fpp",96,-1,0,0,0,0,0,1628,5,1500,56.84,1628,"3-5","Pro"
0,0,0,0,0,86,1012,0,0,0,1344,"duo-fpp",50,-1,0,0,0,0,0,284.6,1,1483,16.33,284.6,"0-2","Noob"
0,3,388.8,1,5,4,0,4,2,122.8,1973,"solo",96,1345,3885,0,0,0,0,1743,3,0,63.16,5628,"3-5","Pro"
0,0,100,0,0,77,1230,0,0,0,1353,"squad-fpp",27,-1,419.7,0,0,0,0,436.3,5,1507,23.08,856,"3-5","Average"
0,4,307.4,0,1,11,1020,2,2,66.06,1368,"duo-fpp",48,-1,0,0,0,0,0,3228,3,1495,82.98,3228,"3-5","Pro"
0,0,151.2,1,1,28,1396,1,1,18.53,1418,"duo-fpp",48,-1,0,0,0,0,0,643,4,1485,44.68,643,"3-5","Average"
1,2,137.3,0,5,53,0,0,0,0,1841,"squad-fpp",29,1441,4521,0,0,0,0,3499,2,0,75,8020,"0-2","Average"
0,2,19.35,0,0,53,1512,0,0,0,1416,"squad-fpp",30,-1,1034,0,0,0,0,1391,3,1466,55.17,2425,"3-5","Noob"
0,0,0,0,0,90,1205,0,0,0,1393,"squad",28,-1,0,0,0,0,0,0,0,1490,0,0,"0-2","Noob"
0,0,131.4,1,0,41,0,1,1,1.194,1982,"squad",28,1442,0,0,0,0,0,32.71,2,0,0,32.71,"0-2","Average"
0,0,161,0,0,50,0,1,1,5.581,1356,"duo-fpp",50,1505,0,0,0,0,0,141.6,1,0,10.2,141.6,"0-2","Average"
0,0,0,0,0,77,0,0,0,0,1292,"duo-fpp",46,1509,0,0,0,0,0,39.16,0,0,13.33,39.16,"0-2","Noob"
0,0,155.4,0,0,26,0,2,2,11.38,1425,"duo-fpp",48,1580,0,0,0,0,0,241.7,2,0,40.43,241.7,"0-2","Average"
0,0,0,0,0,77,0,0,0,0,1902,"solo-fpp",95,1492,780.5,0,0,0,0,276.7,1,0,22.34,1057.2,"0-2","Noob"
0,2,49.27,0,0,50,1022,0,0,0,1381,"solo",97,-1,0,0,0,0,0,2023,4,1502,61.46,2023,"3-5","Noob"
0,0,0,0,0,73,0,0,0,0,1906,"squad-fpp",28,1500,0,0,0,0,0,166,3,0,22.22,166,"3-5","Noob"
0,0,30.1,0,0,66,0,0,0,0,1440,"duo-fpp",48,1483,0,0,0,0,0,414.8,3,0,38.3,414.8,"3-5","Noob"
0,3,27.93,0,2,45,0,0,0,0,1822,"squad-fpp",27,1450,5660,0,322.8,0,0,3470,5,0,96.15,9452.8,"3-5","Noob"
0,0,0,0,0,84,1327,0,0,0,1899,"squad-fpp",28,-1,0,0,0,0,0,424.5,1,1461,7.41,424.5,"0-2","Noob"
0,2,152,0,3,53,1034,0,0,0,1873,"duo-fpp",46,-1,5151,0,0,0,0,935.1,4,1491,53.33,6086.1,"3-5","Average"
0,2,39.37,0,1,25,1330,1,1,11.71,1764,"squad-fpp",26,-1,203.2,0,0,0,0,4465,5,1535,80,4668.2,"3-5","Noob"
0,6,516,1,7,2,1268,6,2,247.5,1842,"duo-fpp",43,-1,4552,0,0,0,0,4008,5,1544,88.1,8560,"3-5","Pro"
0,0,69.76,0,0,42,1505,1,1,15.8,1262,"squad-fpp",29,-1,0,0,0,0,0,86.87,1,1512,7.14,86.87,"0-2","Noob"
0,0,0,0,0,80,1065,0,0,0,1389,"duo-fpp",48,-1,0,0,0,0,0,130.2,4,1475,17.02,130.2,"3-5","Noob"
0,0,246,0,1,16,0,2,2,34.72,1841,"squad-fpp",28,1501,0,0,0,2,0,414.9,5,0,25.93,414.9,"3-5","Pro"
0,0,231,0,1,19,1575,2,2,14.96,1824,"solo-fpp",91,-1,0,0,0,0,0,50.69,2,1422,15.56,50.69,"0-2","Pro"
0,0,60.2,0,0,71,0,0,0,0,1324,"squad-fpp",29,1506,0,0,0,0,0,379.5,6,0,28.57,379.5,"6-10","Noob"
0,0,25.38,0,0,69,0,0,0,0,1374,"solo-fpp",94,1504,0,0,0,0,0,113.3,2,0,31.18,113.3,"0-2","Noob"
2,4,162.4,1,2,23,1056,1,1,117.2,1454,"squad",26,-1,839.9,0,0,0,0,3379,4,1521,88,4218.9,"3-5","Average"
0,4,0,0,3,49,0,0,0,0,1352,"duo-fpp",50,1622,823.6,0,0,0,0,2080,5,0,77.55,2903.6,"3-5","Noob"
0,5,87.81,2,2,18,1438,2,1,20.65,1397,"squad-fpp",29,-1,0,0,0,0,0,2388,4,1607,92.86,2388,"3-5","Average"
0,0,60.48,1,0,32,0,1,1,15.74,1880,"squad",27,1481,4143,0,0,0,0,830.7,6,0,42.31,4973.7,"6-10","Noob"
1,1,180.1,0,1,34,1592,1,1,8.333,1361,"duo-fpp",48,0,0,0,0,0,0,361,4,1524,42.55,361,"3-5","Average"
0,1,179.8,0,1,60,1631,0,0,0,1315,"squad-fpp",29,-1,0,0,0,0,0,110.3,4,1622,53.57,110.3,"3-5","Average"
0,0,100,1,0,32,1274,1,1,18,1395,"duo-fpp",50,-1,0,0,0,0,0,342.8,7,1494,38.78,342.8,"6-10","Average"
1,1,200,0,0,36,0,1,1,9.485,1820,"squad",27,1564,0,0,0,0,0,449.9,2,0,7.69,449.9,"0-2","Pro"
0,3,300,1,9,6,1072,3,1,99.55,1842,"solo-fpp",94,0,1177,0,0,0,0,4182,3,1512,94.62,5359,"3-5","Pro"
0,0,0,0,0,73,1105,0,0,0,1385,"solo",75,-1,0,0,0,0,0,18.33,1,1456,2.7,18.33,"0-2","Noob"
0,3,68.37,0,1,49,1395,0,0,0,1420,"solo-fpp",95,-1,0,0,0,0,0,2001,3,1598,63.83,2001,"3-5","Noob"
0,4,144.9,0,4,44,0,0,0,0,1300,"squad-fpp",27,1434,0,0,0,0,0,3611,6,0,80.77,3611,"6-10","Average"
0,5,497.7,2,8,13,1666,2,1,131.1,1909,"duo-fpp",47,-1,2047,0,0,0,0,4223,6,1648,95.65,6270,"6-10","Pro"
0,0,0,0,0,67,0,0,0,0,1833,"squad-fpp",27,1502,0,0,0,0,0,47.96,1,0,38.46,47.96,"0-2","Noob"
2,1,349.7,0,0,32,1573,1,1,65.47,1885,"duo-fpp",48,-1,0,0,0,0,0,2197,5,1526,44.68,2197,"3-5","Pro"
0,1,0,0,0,69,0,0,0,0,1781,"squad-fpp",31,1444,6972,0,0,0,0,1649,3,0,36.67,8621,"3-5","Noob"
0,0,0,0,0,91,1148,0,0,0,1293,"duo-fpp",49,-1,0,0,0,0,0,51.94,2,1509,4.17,51.94,"0-2","Noob"
0,0,0,0,0,71,1234,0,0,0,1321,"squad",28,0,0,0,0,0,0,491.8,3,1450,33.33,491.8,"3-5","Noob"
0,0,0,0,0,78,0,0,0,0,1869,"duo-fpp",49,1519,0,0,0,0,0,196.6,2,0,16.67,196.6,"0-2","Noob"
0,1,27.47,0,2,55,1242,0,0,0,1316,"squad",27,-1,0,0,0,0,0,1500,8,1473,57.69,1500,"6-10","Noob"
0,11,100,0,0,24,0,1,1,45.49,1890,"solo-fpp",96,1766,1381,0,0,0,0,3118,6,0,85.26,4499,"6-10","Average"
0,0,0,0,1,52,0,0,0,0,1843,"squad-fpp",29,1462,1787,0,0,0,0,1091,3,0,50,2878,"3-5","Noob"
0,4,281.2,0,2,25,0,1,1,53.64,1313,"squad-fpp",22,1458,981.6,0,0,0,0,1677,6,0,61.9,2658.6,"6-10","Pro"
0,2,106.5,0,0,62,1020,0,0,0,1282,"squad-fpp",28,-1,0,0,0,0,0,2706,3,1504,62.96,2706,"3-5","Average"
0,0,93.13,0,0,58,993,0,0,0,1387,"squad-fpp",27,-1,0,0,0,0,0,350,2,1491,38.46,350,"0-2","Average"
0,0,29.96,0,0,43,1037,0,0,0,1844,"duo-fpp",47,-1,3143,0,0,0,0,2545,3,1527,86.96,5688,"3-5","Noob"
0,4,264.4,0,5,9,1212,3,1,73.09,1305,"solo-fpp",98,-1,1500,0,0,0,0,629.6,6,1490,81.44,2129.6,"6-10","Pro"
0,2,0,0,0,56,0,0,0,0,1958,"squad-fpp",30,1470,2305,0,0,0,0,1428,5,0,68.97,3733,"3-5","Noob"
0,1,177.7,0,1,65,1518,0,0,0,1872,"squad-fpp",26,-1,0,0,0,0,0,838.5,3,1644,36,838.5,"3-5","Average"
0,2,159.2,0,7,42,0,0,0,0,1351,"squad-fpp",28,1791,0,0,0,0,0,2048,5,0,96.3,2048,"3-5","Average"
0,0,153.4,0,0,61,0,0,0,0,1844,"squad-fpp",27,1559,0,0,0,0,0,271.9,2,0,46.15,271.9,"0-2","Average"
0,0,37.73,0,0,77,1404,0,0,0,1927,"solo-fpp",91,-1,0,0,0,0,0,65.67,3,1421,12.22,65.67,"3-5","Noob"
2,9,798.2,2,5,2,1462,5,2,212.9,1975,"duo",46,-1,0,0,0,0,0,3683,5,1489,93.33,3683,"3-5","Pro"
0,0,67.51,0,0,67,1126,0,0,0,1870,"solo-fpp",99,-1,0,0,0,0,0,649,4,1492,46.94,649,"3-5","Noob"
0,0,0,0,0,74,0,0,0,0,1418,"squad-fpp",26,1493,0,0,0,0,0,166.9,3,0,20,166.9,"3-5","Noob"
1,0,0,0,0,51,0,0,0,0,1391,"squad",28,1444,0,0,0,0,0,1968,6,0,74.07,1968,"6-10","Noob"
1,0,34.3,0,0,64,0,0,0,0,1379,"squad",26,1521,0,0,0,0,0,412.9,3,0,28,412.9,"3-5","Noob"
0,3,0,0,2,40,0,0,0,0,1664,"squad-fpp",29,1503,329.8,0,0,0,0,3918,10,0,96.43,4247.8,"6-10","Noob"
1,0,95.59,0,0,60,0,0,0,0,1414,"squad",27,1438,0,0,0,0,0,738.2,4,0,46.15,738.2,"3-5","Average"
0,0,0,0,0,48,0,0,0,0,1304,"duo-fpp",48,1491,0,0,0,0,0,1226,10,0,89.36,1226,"6-10","Noob"
0,0,100,1,0,37,0,1,1,15.18,1249,"squad-fpp",32,1508,0,0,0,0,0,65.03,1,0,16.13,65.03,"0-2","Average"
1,3,384.5,0,0,1,1573,6,2,130.8,1341,"squad",29,-1,0,0,0,0,0,2636,7,1607,100,2636,"6-10","Pro"
0,1,100,0,5,53,0,0,0,0,1352,"squad-fpp",27,1500,86.75,0,0,1,0,300.5,2,0,46.15,387.25,"0-2","Average"
0,0,40.64,0,0,53,1326,0,0,0,1444,"solo",96,-1,0,0,0,0,0,2657,3,1554,72.63,2657,"3-5","Noob"
0,0,99.62,0,0,23,0,1,1,32.46,1919,"solo",96,1494,0,0,0,0,0,1390,4,0,83.16,1390,"3-5","Average"
0,0,0,0,0,84,1359,0,0,0,1989,"duo-fpp",50,-1,0,0,0,0,0,275.8,3,1548,18.37,275.8,"3-5","Noob"
0,1,368.2,2,1,6,1000,3,1,110.4,1887,"solo-fpp",87,-1,577.9,0,0,0,0,2297,6,1500,81.4,2874.9,"6-10","Pro"
2,3,62.15,0,1,26,0,1,1,52.02,1461,"squad-fpp",27,1462,0,0,0,0,0,2914,4,0,100,2914,"3-5","Noob"
0,1,100,0,1,24,0,1,1,19.85,1237,"squad-fpp",28,1513,0,0,0,0,0,72.5,1,0,92.59,72.5,"0-2","Average"
0,1,35.42,0,1,59,1029,0,0,0,1412,"squad",29,-1,237.7,0,0,0,0,1522,5,1493,53.57,1759.7,"3-5","Noob"
1,1,205.6,0,1,23,0,1,1,62.71,1306,"squad-fpp",27,1433,0,0,0,0,0,2199,5,0,76.92,2199,"3-5","Pro"
0,0,48.43,0,0,75,0,0,0,0,1403,"solo-fpp",86,1554,0,0,0,0,0,67.44,1,0,12.94,67.44,"0-2","Noob"
0,0,0,0,0,41,0,0,0,0,2191,"solo",91,1500,0,0,0,0,0,2130,4,0,80,2130,"3-5","Noob"
0,0,0,0,0,96,0,0,0,0,1491,"squad",29,1382,0,0,0,0,0,4.374,1,0,0,4.374,"0-2","Noob"
0,0,26.99,0,0,49,0,1,1,7.477,1378,"squad-fpp",27,1517,0,0,0,0,0,82.47,3,0,3.85,82.47,"3-5","Noob"
0,1,289.4,1,2,13,0,2,1,42.59,1866,"squad-fpp",26,241,0,0,0,0,0,515.4,4,0,20,515.4,"3-5","Pro"
1,0,123,0,0,27,0,1,1,55.24,1410,"duo-fpp",49,1425,0,0,0,0,0,2504,5,0,83.33,2504,"3-5","Average"
0,0,0,0,0,87,0,0,0,0,1366,"duo-fpp",46,1493,0,0,0,0,0,0,0,0,0,0,"0-2","Noob"
0,0,0,0,0,90,0,0,0,0,1553,"solo",99,1477,0,0,0,0,0,14.9,2,0,8.16,14.9,"0-2","Noob"
0,0,0,0,0,84,1310,0,0,0,1976,"duo-fpp",44,-1,0,0,0,0,0,19.41,1,1504,6.98,19.41,"0-2","Noob"
0,2,98.05,0,2,39,0,0,0,0,1355,"squad-fpp",30,1552,0,0,0,0,0,1776,3,0,89.66,1776,"3-5","Average"
0,0,137.4,1,0,33,0,1,1,2.647,1797,"squad",28,1480,0,0,0,0,0,403,4,0,44.44,403,"3-5","Average"
0,2,200,1,1,19,0,2,1,204.4,1905,"solo",96,1458,0,0,0,0,0,2327,2,0,53.68,2327,"0-2","Pro"
0,3,109.7,1,4,29,1177,1,1,26.88,1388,"solo",96,-1,2336,0,0,0,0,1003,4,1477,64.21,3339,"3-5","Average"
1,3,261.7,0,3,26,0,1,1,29.87,1316,"squad-fpp",28,1271,831.3,0,0,0,0,2424,3,0,77.78,3255.3,"3-5","Pro"
1,0,225.3,0,1,55,0,0,0,0,1374,"squad",33,1395,0,0,13.65,0,0,2403,6,0,84.38,2416.65,"6-10","Pro"
1,0,55.44,0,0,90,0,0,0,0,1385,"squad",27,1525,0,0,0,0,0,116.7,2,0,3.85,116.7,"0-2","Noob"
0,1,79,0,1,77,0,0,0,0,1387,"squad-fpp",28,1443,0,0,0,0,0,284.7,6,0,25.93,284.7,"6-10","Noob"
0,2,333.9,0,1,17,1375,2,1,20.32,1375,"squad-fpp",29,-1,0,0,0,0,0,494.5,4,1448,42.86,494.5,"3-5","Pro"
1,5,303.8,1,9,6,1830,4,1,80.79,1279,"squad-fpp",29,-1,3129,0,6.089,0,0,3056,3,1625,100,6191.089,"3-5","Pro"
0,0,0,0,0,71,1352,0,0,0,1474,"squad",28,-1,0,0,0,0,0,1148,2,1632,40.74,1148,"0-2","Noob"
0,2,171.8,0,2,30,0,1,1,3.234,1364,"squad-fpp",28,1475,0,0,0,0,0,1679,9,0,66.67,1679,"6-10","Average"
0,0,56.8,0,0,37,1208,1,1,35.7,2177,"squad-fpp",28,-1,0,0,0,0,0,420.8,4,1462,51.85,420.8,"3-5","Noob"
0,0,0,0,0,85,0,0,0,0,1881,"squad-fpp",29,1506,0,0,0,0,0,56.25,1,0,7.14,56.25,"0-2","Noob"
0,0,0,0,0,94,0,0,0,0,1416,"duo-fpp",48,1621,0,0,0,0,0,12.05,1,0,2.13,12.05,"0-2","Noob"
0,0,100,0,0,74,0,0,0,0,1872,"duo-fpp",48,1527,0,0,0,0,0,259.6,4,0,23.4,259.6,"3-5","Average"
0,5,407.4,0,2,5,0,4,2,143.2,1369,"duo",46,1475,0,0,0,0,0,2452,6,0,77.78,2452,"6-10","Pro"
0,0,85.28,0,0,26,1416,1,1,17.49,1871,"squad-fpp",27,-1,3446,0,0,0,0,1388,8,1555,73.08,4834,"6-10","Average"
2,4,477.7,0,0,3,1035,4,2,43.64,1901,"duo",48,-1,6315,0,0,0,0,2176,5,1502,100,8491,"3-5","Pro"
1,2,165.9,0,1,42,0,0,0,0,1313,"squad",27,1488,0,0,0,0,0,1961,7,0,76.92,1961,"6-10","Average"
0,0,100,0,0,27,1385,1,1,19.52,1290,"solo-fpp",99,-1,0,0,0,0,0,1326,4,1691,88.78,1326,"3-5","Average"
0,4,306,1,4,7,0,3,1,32.69,1540,"solo-fpp",93,1492,0,0,196.7,0,0,2544,5,0,95.65,2740.7,"3-5","Pro"
0,0,0,0,0,59,0,0,0,0,1911,"squad-fpp",27,1485,0,0,0,0,0,239.7,2,0,34.62,239.7,"0-2","Noob"
0,5,65.81,0,5,59,1051,0,0,0,1355,"squad-fpp",27,-1,294.2,0,0,0,0,1381,3,1493,65.38,1675.2,"3-5","Noob"
0,0,0,0,0,91,1371,0,0,0,1873,"squad-fpp",34,-1,0,0,0,0,0,60.08,1,1480,12.12,60.08,"0-2","Noob"
0,4,97.4,1,1,22,0,1,1,38.54,1382,"squad-fpp",26,1493,472.5,0,0,0,0,2132,2,0,84,2604.5,"0-2","Average"
1,4,181.3,0,0,26,1510,1,1,50.74,1396,"squad",28,-1,0,0,80.86,0,0,2308,3,1525,77.78,2388.86,"3-5","Average"
0,4,263,0,1,3,0,3,1,36.62,1331,"solo-fpp",96,1500,0,0,0,0,0,2793,5,0,93.68,2793,"3-5","Pro"
0,1,157.9,1,1,11,0,2,1,75.23,1320,"squad-fpp",27,1375,0,0,0,0,0,1070,2,0,50,1070,"0-2","Average"
0,3,295.5,0,2,13,1000,2,1,55.23,1445,"solo-fpp",98,-1,1055,0,52.57,0,0,2103,5,1500,88.66,3210.57,"3-5","Pro"
0,0,121.5,0,0,63,0,0,0,0,1466,"duo-fpp",47,1500,0,0,0,0,0,631.6,3,0,32.61,631.6,"3-5","Average"
0,0,32.9,0,0,74,0,0,0,0,1390,"squad-fpp",29,1544,0,0,0,0,0,179.6,2,0,28.57,179.6,"0-2","Noob"
0,1,0,0,0,68,0,0,0,0,1410,"solo-fpp",91,1506,0,0,0,0,0,138.6,2,0,28.89,138.6,"0-2","Noob"
0,0,0,0,0,4,0,0,0,0,1808,"solo",11,1500,0,0,0,0,0,0,10,0,0,0,"6-10","Noob"
0,0,0,0,1,70,1299,0,0,0,1840,"squad-fpp",28,-1,0,0,0,0,0,290.7,1,1520,11.11,290.7,"0-2","Noob"
0,1,100,1,1,32,1372,1,1,4.429,1437,"squad-fpp",29,-1,0,0,0,0,0,1386,4,1467,57.14,1386,"3-5","Average"
0,2,64.68,0,0,65,0,0,0,0,2060,"duo-fpp",47,1492,0,0,0,0,0,460.7,3,0,36.96,460.7,"3-5","Noob"
1,0,0,0,0,49,0,0,0,0,1812,"squad-fpp",31,1437,0,0,0,0,0,2424,8,0,70,2424,"6-10","Noob"
0,1,100,0,2,43,0,1,1,6.553,1368,"squad-fpp",30,1480,0,0,0,0,0,185,2,0,20.69,185,"0-2","Average"
0,0,0,0,0,50,0,0,0,0,1877,"solo-fpp",98,1512,0,0,0,0,0,843.2,6,0,75.26,843.2,"6-10","Noob"
1,4,102,0,11,44,1559,0,0,0,1419,"duo-fpp",49,-1,525,0,0,0,0,2566,11,1524,93.75,3091,"11-20","Average"
0,1,100,0,1,34,0,1,1,6.232,1260,"solo-fpp",94,1730,0,0,0,0,0,239.7,7,0,46.24,239.7,"6-10","Average"
0,0,54.18,0,0,68,0,0,0,0,1395,"duo-fpp",49,1500,0,0,0,0,0,455.8,4,0,37.5,455.8,"3-5","Noob"
0,0,0,0,0,72,0,0,0,0,1380,"solo-fpp",96,1504,0,0,0,0,0,73,1,0,29.47,73,"0-2","Noob"
0,0,0,0,0,74,0,0,0,0,1466,"squad-fpp",27,1476,0,0,2.452,0,0,39.53,1,0,23.08,41.982,"0-2","Noob"
0,0,78.47,0,0,81,0,0,0,0,1969,"squad-fpp",29,1516,0,0,0,0,0,149.5,2,0,25,149.5,"0-2","Noob"
0,0,181.9,0,0,78,1291,0,0,0,1420,"squad",28,-1,0,0,0,0,0,129.1,1,1493,7.41,129.1,"0-2","Average"
1,1,10.25,0,3,63,1153,0,0,0,1774,"squad-fpp",29,-1,0,0,0,0,0,1633,5,1505,42.86,1633,"3-5","Noob"
2,1,398.7,0,1,13,0,3,3,18.03,1810,"duo",48,1431,0,0,0,0,0,220.6,2,0,21.28,220.6,"0-2","Pro"
0,1,100,0,0,24,0,1,1,9.186,1389,"solo-fpp",99,1498,0,0,0,0,0,1085,4,0,95.92,1085,"3-5","Average"
0,0,0,0,0,57,1086,0,0,0,1304,"solo",99,-1,0,0,0,0,0,1516,6,1548,66.33,1516,"6-10","Noob"
0,1,127.5,1,1,37,0,1,1,8.829,1825,"squad-fpp",30,1500,0,0,0,0,0,202.7,7,0,17.24,202.7,"6-10","Average"
0,1,291,0,1,56,1432,0,0,0,1777,"squad-fpp",27,-1,0,0,0,0,0,663.5,6,1462,23.08,663.5,"6-10","Pro"
0,2,81.52,0,6,65,1262,0,0,0,1316,"squad-fpp",28,-1,0,0,0.596,0,0,1684,6,1510,48.15,1684.596,"6-10","Noob"
0,0,0,0,0,89,0,0,0,0,1848,"squad-fpp",29,1504,0,0,0,0,0,127.5,0,0,10.71,127.5,"0-2","Noob"
0,4,486.8,1,3,4,1590,5,2,51.23,1272,"squad-fpp",27,-1,0,0,0,0,0,3018,5,1592,76.92,3018,"3-5","Pro"
0,0,0,0,0,94,0,0,0,0,1841,"squad-fpp",28,1444,0,0,0,0,0,105.2,2,0,0,105.2,"0-2","Noob"
1,2,269.4,1,1,11,0,3,2,57.85,1469,"squad",28,1475,181.7,0,0,0,0,2325,5,0,74.07,2506.7,"3-5","Pro"
0,0,0,0,2,63,0,0,0,0,1832,"squad",26,1356,3686,0,0,0,0,1851,3,0,36,5537,"3-5","Noob"
0,1,0,0,2,55,0,0,0,0,1873,"duo-fpp",48,1408,0,0,0,1,0,2935,7,0,63.83,2935,"6-10","Noob"
0,0,0,0,0,69,0,0,0,0,1948,"solo",95,1500,0,0,0,0,0,590.3,4,0,28.72,590.3,"3-5","Noob"
0,1,0,0,0,56,0,0,0,0,1901,"squad-fpp",30,1469,1398,0,0,0,0,2197,4,0,65.52,3595,"3-5","Noob"
0,0,0,0,0,87,1141,0,0,0,1838,"squad",27,-1,0,0,0,0,0,928.8,2,1534,7.69,928.8,"0-2","Noob"
0,0,63.5,0,0,65,0,0,0,0,1341,"duo-fpp",40,1561,0,0,0,0,0,205.7,2,0,20.51,205.7,"0-2","Noob"
0,0,0,0,0,71,0,0,0,0,1364,"duo-fpp",50,1510,0,0,0,0,0,198.4,1,0,34.69,198.4,"0-2","Noob"
1,2,65.28,0,9,61,1353,0,0,0,1349,"squad-fpp",29,-1,0,0,0,0,0,624.5,3,1517,67.86,624.5,"3-5","Noob"
0,0,0,0,0,68,1246,0,0,0,1426,"solo-fpp",98,-1,0,0,0,0,0,309.2,2,1510,37.11,309.2,"0-2","Noob"
0,0,32.14,0,0,40,0,1,1,11.83,1880,"duo-fpp",50,1506,0,0,0,0,0,214.9,1,0,10.2,214.9,"0-2","Noob"
0,0,0,0,0,48,1067,0,0,0,1395,"solo",94,-1,0,0,0,0,0,461.3,6,1498,52.69,461.3,"6-10","Noob"
0,4,60.86,0,11,58,0,0,0,0,1821,"squad-fpp",28,1475,0,0,0,0,0,276.7,4,0,40.74,276.7,"3-5","Noob"
0,0,33.35,1,9,36,0,1,1,25.89,1833,"squad",28,1406,0,0,0,0,0,353.7,4,0,18.52,353.7,"3-5","Noob"
